q_idx,config_k,question,gold_answers,pool_size,n_cosine_chunks,n_graph_chunks,n_adaptive_chunks,cosine_answer,graph_answer,adaptive_answer,cosine_em,graph_em,adaptive_em,cosine_f1,graph_f1,adaptive_f1
14,12,What is the score achieved by the authors for Track-2?,85.61%.,55,13,13,13,85.61%,85.61%,5.6% (margin of 5.6% over the next best competitor),1.0,1.0,0.0,1.0,1.0,0.0
14,16,What is the score achieved by the authors for Track-2?,85.61%.,55,17,17,17,results are presented in Table . The LID model was the best performing model for Track-1 and Track-2. The best performing models for Track-1,"to the fact that the 2-class classification is more robust to the noise in the data.

We also found that the performance of the models for Track-1","What is the best-performing model for Track-1?

Answer: RoBERTa

Question: What is the best-performing model for Track-2?",0.0,0.0,0.0,0.0,0.0,0.0
15,3,"According to the text, what is Toby Schindelbeck's observation about the police?",Toby Schindelbeck's observation is that the police say they aren't paid enough to enforce the laws in the streets.,108,4,4,4,"None, the text does not mention police.","None, the text does not mention police.",Toby has observed that issues like Corporate Personhood and the “single-use” plastic bag ban have drawn fairly small crowds.,0.0,0.0,0.0,0.0909,0.0909,0.1176
15,6,"According to the text, what is Toby Schindelbeck's observation about the police?",Toby Schindelbeck's observation is that the police say they aren't paid enough to enforce the laws in the streets.,108,7,7,7,"He thinks that the police are not professional, and that he will never get professional behavior out of them.",Toby Schindelbeck has called upon our Finance Director to adhere to Section 908 of the City’s Charter which states “(the) Finance Director shall submit,Toby believes the police are not paid enough to enforce the laws in the streets.,0.0,0.0,0.0,0.1176,0.1026,0.6429
15,8,"According to the text, what is Toby Schindelbeck's observation about the police?",Toby Schindelbeck's observation is that the police say they aren't paid enough to enforce the laws in the streets.,108,9,9,9,"Toby Schindelbeck is waiting for some professional behavior, some professional accountability out of the people who run our town, and he starts to wonder if he will",Toby Schindelbeck thinks that the police are corrupt and that they are not taking their jobs seriously.,"Toby observes that the police say they aren't paid enough to enforce the laws in the streets, and now Dave Burkland says, he just doesn't have to",0.0,0.0,0.0,0.1429,0.25,0.65
15,12,"According to the text, what is Toby Schindelbeck's observation about the police?",Toby Schindelbeck's observation is that the police say they aren't paid enough to enforce the laws in the streets.,108,13,13,13,"up. She’s been doing this for years, and she’s been doing it right. She’s been doing it because she wants to make sure that the city",of his life. He’s got a whole crew of people who are just waiting for him to retire so they can take over. And they’re not just waiting,Toby believes the police are not paid enough to enforce the laws in the streets.,0.0,0.0,0.0,0.0976,0.093,0.6429
15,16,"According to the text, what is Toby Schindelbeck's observation about the police?",Toby Schindelbeck's observation is that the police say they aren't paid enough to enforce the laws in the streets.,108,17,17,17,"up. She’s been doing this for years, and she’s been doing it right. She’s been doing it because she wants to make sure that the city",of his life. He’s got a whole crew of people who are just waiting for him to retire so they can take over. And they’re not just waiting,"the general fund, and shall provide a budget for the next fiscal year.” Toby has observed that the Finance Director has not done this for the past seven years,",0.0,0.0,0.0,0.0976,0.093,0.1
16,3,Who compiled the 88-page letter to the HHS regarding vaccine safety?,Del Bigtree and his team at ICAN.,48,4,4,4,Del Bigtree and his team at ICAN.,Del Bigtree.,Del Bigtree.,1.0,0.0,0.0,1.0,0.4444,0.4444
16,6,Who compiled the 88-page letter to the HHS regarding vaccine safety?,Del Bigtree and his team at ICAN.,48,7,7,7,Del Bigtree and his team at ICAN.,Del Bigtree and his team at ICAN.,Del Bigtree and his team at ICAN.,1.0,1.0,1.0,1.0,1.0,1.0
16,8,Who compiled the 88-page letter to the HHS regarding vaccine safety?,Del Bigtree and his team at ICAN.,48,9,9,9,Del Bigtree and his team at ICAN.,Del Bigtree and his team at ICAN.,Del Bigtree and his team at ICAN.,1.0,1.0,1.0,1.0,1.0,1.0
16,12,Who compiled the 88-page letter to the HHS regarding vaccine safety?,Del Bigtree and his team at ICAN.,48,13,13,13,"with the release of the latest edition of Highwire, which is a comprehensive review of the vaccine safety data. The document is a direct response to the HHS","many who were vaccinated. The DTaP vaccine is still widely used today, and it is still widely used today, and it is still widely used today,","is the main purpose of vaccines, they can cause some side effects. The side effects are usually mild and temporary. The side effects are usually mild and temporary.",0.0,0.0,0.0,0.0,0.0625,0.0625
16,16,Who compiled the 88-page letter to the HHS regarding vaccine safety?,Del Bigtree and his team at ICAN.,48,17,17,17,"with the release of the latest edition of Highwire, which is a comprehensive review of the vaccine safety data. The document is a direct response to the HHS","many who were vaccinated. The DTaP vaccine is still widely used today, and it is still widely used today, and it is still widely used today,","is the main purpose of vaccines, they can cause some side effects. The side effects are usually mild and temporary. The side effects are usually mild and temporary.",0.0,0.0,0.0,0.0,0.0625,0.0625
17,3,What did the decision to base the water rates on usage reflect?,Fairness.,83,4,4,4,The decision to base the water rates on usage reflects the city's plan of “you pay for the amount of water units you use”. (748 gal=one,"The city's plan of ""you pay for the amount of water units you use"". (748 gal=one unit).","The city's plan of ""you pay for the amount of water units you use"". (748 gal=one unit).",0.0,0.0,0.0,0.0,0.0,0.0
17,6,What did the decision to base the water rates on usage reflect?,Fairness.,83,7,7,7,Usage.,The decision to base the water rates on usage reflected a lack of fairness.,Usage.,0.0,0.0,0.0,0.0,0.1667,0.0
17,8,What did the decision to base the water rates on usage reflect?,Fairness.,83,9,9,9,"The decision to base the water rates on usage reflects the idea that the water rate is a cost of doing business, and that the city is trying to recoup","The decision to base the water rates on usage reflected a lack of fairness. It was not based on the amount of water used, but rather on the amount of",The decision to base the water rates on usage reflected a lack of fairness.,0.0,0.0,0.0,0.0,0.0769,0.1667
17,12,What did the decision to base the water rates on usage reflect?,Fairness.,83,13,13,13,". I am not sure what you are trying to accomplish with this question. You are not trying to get a straight answer, you are trying to get a reaction",ONDS FOR THEIR OWN USE? OR A “FEES” ON A CAPITAL FUNDING PROJECT? YES OR NO? YES OR NO? YES OR NO,"/11/2010 at 11:18 pm

I think the city council should reconsider the water rates and the desalination project. The city council",0.0,0.0,0.0,0.0,0.0,0.0
17,16,What did the decision to base the water rates on usage reflect?,Fairness.,83,17,17,17,". I am not sure what you are trying to accomplish with this question. You are not trying to get a straight answer, you are trying to get a reaction",ONDS FOR THEIR OWN USE? OR A “FEES” ON A CAPITAL FUNDING PROJECT? YES OR NO? YES OR NO? YES OR NO,"/11/2010 at 11:18 pm

I think the city council should reconsider the water rates and the desalination project. The city council",0.0,0.0,0.0,0.0,0.0,0.0
18,3,Why does Craig want to find his own place?,Because his roommate smokes.,127,4,4,4,Craig wants to find his own place because he is tired of being treated like a patient and wants to be seen as a person. He wants to be able to,Craig wants to find his own place because he is worried about his son's future and wants to ensure he has a stable home environment. He is concerned that his,He wants to be independent and have his own space. He's been renting a room from a lady who has a son with ADHD. It is good for him,0.0,0.0,0.0,0.1212,0.1212,0.0667
18,6,Why does Craig want to find his own place?,Because his roommate smokes.,127,7,7,7,Craig wants to find his own place because he is tired of living in a situation where he feels like he is being controlled by others. He wants to be able,Craig wants to find his own place because he is worried about his son's future and wants to provide a stable home environment for him. He is also concerned about,He wants to find his own place because he has been renting a room from a lady who has a son with ADHD. It is good for him. I'm,0.0,0.0,0.0,0.1176,0.1212,0.1333
18,8,Why does Craig want to find his own place?,Because his roommate smokes.,127,9,9,9,Craig wants to find his own place because he is feeling overwhelmed and needs a change of environment. He is not sure if he can handle the stress of living in,He wants to find his own place because he is worried about his son's future and wants to provide a stable home environment for him. He is concerned that his,He wants to find his own place because he is worried about his girlfriend's behavior and the fact that she is going on 8 months and he is worried about,0.0,0.0,0.0,0.1212,0.1212,0.1212
18,12,Why does Craig want to find his own place?,Because his roommate smokes.,127,13,13,13,be seen as different. He’s been trying to fit in and be like everyone else. He’s been trying to hide his true self. He’s been trying,"is in a ""mood"" and the psychiatrist is not very helpful. The psychiatrist is not very helpful. The psychiatrist is not very helpful.

I am so","good)

I am having a problem with my 18 year old son, Danny, with high functioning autism. We finally had him diagnosed when he was 16",0.0,0.0,0.0,0.0667,0.0,0.0
18,16,Why does Craig want to find his own place?,Because his roommate smokes.,127,17,17,17,be seen as different. He’s been trying to fit in and be like everyone else. He’s been trying to hide his true self. He’s been trying,"is in a ""mood"" and the psychiatrist is not very helpful. The psychiatrist is not very helpful. The psychiatrist is not very helpful.

I am so","good)

I am having a problem with my 18 year old son, Danny, with high functioning autism. We finally had him diagnosed when he was 16",0.0,0.0,0.0,0.0667,0.0,0.0
19,3,Where was Margaret Way born and where did she die?,"Margaret Way was born in Brisbane and died in Cleveland, Queensland, Australia.",22,4,4,4,"Brisbane, Australia, Cleveland, Queensland.","Brisbane, native, Cleveland, Queensland.","Brisbane, Queensland, and Cleveland, Queensland.",0.0,0.0,0.0,0.5,0.375,0.4706
19,6,Where was Margaret Way born and where did she die?,"Margaret Way was born in Brisbane and died in Cleveland, Queensland, Australia.",22,7,7,7,"Brisbane, Australia, Cleveland, Queensland.","Brisbane, Australia, Cleveland, Queensland.","Brisbane, Australia, Cleveland, Queensland.",0.0,0.0,0.0,0.5,0.5,0.5
19,8,Where was Margaret Way born and where did she die?,"Margaret Way was born in Brisbane and died in Cleveland, Queensland, Australia.",22,9,9,9,"Brisbane, Australia, Cleveland, Queensland.","Brisbane, native, Cleveland, Queensland.","Brisbane, and Cleveland, Queensland, Australia.",0.0,0.0,0.0,0.5,0.375,0.5882
19,12,Where was Margaret Way born and where did she die?,"Margaret Way was born in Brisbane and died in Cleveland, Queensland, Australia.",22,13,13,13,"Brisbane, Australia, Cleveland, Queensland.","(1974)
The Time of the Jacaranda (1974)
The Time of the Jacaranda (1974)
The Time of the Jacar","Margaret Way (b. Brisbane d. Cleveland, Queensland, Australia ) was an Australian writer of romance novels and women's fiction. A prolific author, Way",0.0,0.0,0.0,0.5,0.0,0.5
