q_idx,config_k,question,gold_answers,pool_size,n_cosine_chunks,n_graph_chunks,n_adaptive_chunks,cosine_answer,graph_answer,adaptive_answer,cosine_em,graph_em,adaptive_em,cosine_f1,graph_f1,adaptive_f1
7,16,Spider9 was founded in 2011 by the head of which subsidiary of Wanxiang Group?,"A123 Systems, LLC",206,17,17,17,a US$15 million development contract to optimize A123 Systems' proprietary doped nano-phosphate battery technology for hybrid electric vehicle applications with a focus,"a prototype of a high-power, low-cost, long-life, and safe battery cell for use in hybrid electric vehicles. The project will also include the development of",. The loan program was intended to provide funding for the production of lithium-ion batteries for use in electric vehicles. The loan application was denied due to lack of progress,0.0,0.0,0.0,0.1739,0.0,0.0
8,3,"Which three-time Olivier Award winning English actress starred in the 1981 BBC television serial, Sons and Lovers?",Dame Eileen June Atkins,167,4,4,4,"Eileen Atkins Answer:

Eileen Atkins Answer:

Eileen Atkins Answer:

Eileen Atkins Answer:

Eileen Atkins Answer:

Eileen Atkins Answer:

Eileen","Eileen Atkins, Tom Bell, Karl Johnson",Jessica Swale Answer: The question asks for an actor who won three times at the Olivier Awards and starred in the 1981 BBC television serial Sons,0.0,0.0,0.0,0.1739,0.4,0.0
8,4,"Which three-time Olivier Award winning English actress starred in the 1981 BBC television serial, Sons and Lovers?",Dame Eileen June Atkins,167,5,5,5,"Dame Eileen June Atkins Answer:

Assistant: Dame Eileen June Atkins Answer:

Eileen Atkins Answer:

Eileen Atkins Answer:

Eileen Atkins Answer:

E","Lynn Dearth, Leonie Mellinger, and Eileen Atkins Answer:

Assistant: Based on the provided information, the three-time Olivier Award-winning English actress who","Jessica Swale Answer:

Assistant: The answer provided directly states that Jessica Swale starred in the 1981 BBC television serial Sons and Lovers.",0.0,0.0,0.0,0.32,0.1739,0.0
8,5,"Which three-time Olivier Award winning English actress starred in the 1981 BBC television serial, Sons and Lovers?",Dame Eileen June Atkins,167,6,6,6,"Dame Eileen June Atkins Answer:

Assistant: Dame Eileen June Atkins Answer:

Eileen Atkins Answer:

The answer provided directly states that Dame Eileen June Atkins","Lynn Dearth, Leonie Mellinger, and Eileen Atkins Answer:

Assistant: Based on the provided information, the three-time Olivier Award-winning English actress who","Jessica Swale Answer:

Assistant: The answer provided matches the information given in the passage about which actress starred in the 1981 BBC television serial Sons",0.0,0.0,0.0,0.2963,0.1739,0.0
8,6,"Which three-time Olivier Award winning English actress starred in the 1981 BBC television serial, Sons and Lovers?",Dame Eileen June Atkins,167,7,7,7,"Dame Eileen June Atkins Answer:

Assistant: Dame Eileen June Atkins Answer:

Eileen Atkins Answer:

The answer provided directly states that Dame Eileen June Atkins","Eileen Atkins, Tom Bell, and Karl Johnson.","Jessica Swale Answer:

Assistant: Based on the information provided, the three-time Olivier Award-winning English actress who starred in the 1981 BBC television",0.0,0.0,0.0,0.2963,0.3636,0.0
8,8,"Which three-time Olivier Award winning English actress starred in the 1981 BBC television serial, Sons and Lovers?",Dame Eileen June Atkins,167,9,9,9,"Dame Eileen June Atkins Answer:

Eileen Atkins Answer:

Eileen Atkins Answer:

Eileen Atkins Answer:

Eileen Atkins Answer:

Eileen Atkins Answer:","Jessica Swale Answer:

Assistant: Based on the information provided, the three-time Olivier Award-winning English actress who starred in the 1981 BBC television",Jessica Swale,0.0,0.0,0.0,0.3333,0.0,0.0
8,10,"Which three-time Olivier Award winning English actress starred in the 1981 BBC television serial, Sons and Lovers?",Dame Eileen June Atkins,167,11,11,11,". Lewis, and The Chronicles of Narnia by C.S. Lewis. He has also written a number of novels including The Last Days of Pompeii,","Jessica Swale Answer:

Assistant: Based on the provided information, the three-time Olivier Award-winning English actress who starred in the 1981 BBC television","Jessica Swale Answer:

Assistant: Jessica Swale",0.0,0.0,0.0,0.0,0.0,0.0
8,12,"Which three-time Olivier Award winning English actress starred in the 1981 BBC television serial, Sons and Lovers?",Dame Eileen June Atkins,167,13,13,13,". Lewis, and The Chronicles of Narnia by C.S. Lewis. He has also written a number of novels including The Last Days of Pompeii,","Jessica Swale To answer the question concisely:

Jessica Swale Answer: Jessica Swale","Jessica Swale Answer:

Assistant: Jessica Swale",0.0,0.0,0.0,0.0,0.0,0.0
8,14,"Which three-time Olivier Award winning English actress starred in the 1981 BBC television serial, Sons and Lovers?",Dame Eileen June Atkins,167,15,15,15,". Lewis, and The Chronicles of Narnia by C.S. Lewis. He has also written a number of novels including The Last Days of Pompeii,","Jessica Swale To answer the question about which three-time Olivier Award-winning English actress starred in the 1981 BBC television serial Sons and Lovers,","Jessica Swale Answer:

Assistant: Jessica Swale",0.0,0.0,0.0,0.0,0.0,0.0
8,16,"Which three-time Olivier Award winning English actress starred in the 1981 BBC television serial, Sons and Lovers?",Dame Eileen June Atkins,167,17,17,17,". Lewis, and The Chronicles of Narnia by C.S. Lewis. He has also written a number of novels including The Last Days of Pompeii,",she had seen his production of King John when she was 12. She then worked with him again in 1954 in the play The T,1939 when she went up to St. Paul's Girls School where she stayed until 1947. Her father died in 19,0.0,0.0,0.0,0.0,0.0,0.0
9,3,"Which composer was wrote his music most recently, Michael Tippett or Luigi Cherubini?",Michael Kemp Tippett,210,4,4,4,Luigi Cherubini,Luigi Cherubini,Luigi Cherubini.,0.0,0.0,0.0,0.0,0.0,0.0
9,4,"Which composer was wrote his music most recently, Michael Tippett or Luigi Cherubini?",Michael Kemp Tippett,210,5,5,5,Luigi Cherubini,Luigi Cherubini,"Luigi Cherubini

The answer is Luigi Cherubini because the passage states that ""his operas were heavily praised and interpreted by Rossini"" while it",0.0,0.0,0.0,0.0,0.0,0.0
9,5,"Which composer was wrote his music most recently, Michael Tippett or Luigi Cherubini?",Michael Kemp Tippett,210,6,6,6,Luigi Cherubini,Luigi Cherubini,Luigi Cherubini.,0.0,0.0,0.0,0.0,0.0,0.0
9,6,"Which composer was wrote his music most recently, Michael Tippett or Luigi Cherubini?",Michael Kemp Tippett,210,7,7,7,Luigi Cherubini,Luigi Cherubini.,Luigi Cherubini.,0.0,0.0,0.0,0.0,0.0,0.0
9,8,"Which composer was wrote his music most recently, Michael Tippett or Luigi Cherubini?",Michael Kemp Tippett,210,9,9,9,Luigi Cherubini,Luigi Cherubini.,Luigi Cherubini.,0.0,0.0,0.0,0.0,0.0,0.0
9,10,"Which composer was wrote his music most recently, Michael Tippett or Luigi Cherubini?",Michael Kemp Tippett,210,11,11,11,"8 September is widely accepted, some sources state it may have been 14 September. He was baptized on 14 September 1760 at","émie Royale de Musique in 1792, but they were interrupted when the revolutionists took control of the theatre. The next year, however","considered the greatest of his contemporaries?

Based on the information provided, Beethoven regarded Cherubini as the greatest of his contemporaries. This can be inferred",0.0,0.0,0.0,0.0,0.0,0.0
9,12,"Which composer was wrote his music most recently, Michael Tippett or Luigi Cherubini?",Michael Kemp Tippett,210,13,13,13,"8 September is widely accepted, some sources state it may have been 14 September. He was baptized on 14 September 1760 at","émie Royale de Musique in 1792, but they were interrupted when the revolutionists took control of the theatre. The next year, however","premiered in 1802, was based on the Roman historical novel by Plutarch. It was written in collaboration with Jacques Offenbach, who",0.0,0.0,0.0,0.0,0.0,0.0
9,14,"Which composer was wrote his music most recently, Michael Tippett or Luigi Cherubini?",Michael Kemp Tippett,210,15,15,15,"8 September is widely accepted, some sources state it may have been 14 September. He was baptized on 14 September 1760 at","émie Royale de Musique in 1792, but they were interrupted when the revolutionists took control of the theatre. The next year, however","premiered in 1802, was based on the Roman historical novel by Plutarch. It was written in collaboration with Jacques Offenbach, who",0.0,0.0,0.0,0.0,0.0,0.0
9,16,"Which composer was wrote his music most recently, Michael Tippett or Luigi Cherubini?",Michael Kemp Tippett,210,17,17,17,"8 September is widely accepted, some sources state it may have been 14 September. He was baptized on 14 September 1760 at","émie Royale de Musique in 1792, but they were interrupted when the revolutionists took control of the theatre. The next year, however","premiered in 1802, was based on the Roman historical novel by Plutarch. It was written in collaboration with Jacques Offenbach, who",0.0,0.0,0.0,0.0,0.0,0.0
10,3,An American who is a German literature translator and did a thesis on an Austrian prodigy born in 1874 taught at which university?,University of Vienna,202,4,4,4,"University of Chicago. To answer this question, we need to identify the key elements from the given information:

1. The person mentioned is ""an American.""
2","University of Chicago. To answer this question, I'll use the following steps:

1. Identify the key information from the given text.
2. Match it with","University of Chicago. To answer this question, I'll follow these steps:

1. Identify the key information needed: We need to find out which university was attended",0.0,0.0,0.0,0.16,0.16,0.1429
10,4,An American who is a German literature translator and did a thesis on an Austrian prodigy born in 1874 taught at which university?,University of Vienna,202,5,5,5,"University of California, Berkeley. To answer this question, we need to identify the key elements from the given information:

1. The person is described as ""An",University of Vienna. Karl-Markus Gauß was born in 1874 and studied at the University of Vienna.,"University of California, Berkeley. To answer this question, I'll use the following steps:

1. Identify the key information needed: We need to find out which",0.0,0.0,0.0,0.16,0.3333,0.1538
10,5,An American who is a German literature translator and did a thesis on an Austrian prodigy born in 1874 taught at which university?,University of Vienna,202,6,6,6,"University of Chicago. To answer this question, we need to identify the key elements from the given information:

1. The person is described as ""An American who","University of Vienna. Based on the information provided, the answer is ""University of Vienna"". This can be inferred because the text mentions that there is a young Austrian","University of California, Berkeley.
This answer uses only the provided context and does not require any external knowledge to determine. It directly states that the person mentioned in the",0.0,0.0,0.0,0.1538,0.2222,0.1379
10,6,An American who is a German literature translator and did a thesis on an Austrian prodigy born in 1874 taught at which university?,University of Vienna,202,7,7,7,"University of Chicago. To answer this question, we need to identify the key elements from the given information:

1. The person mentioned is a ""young prodigy","University of Chicago. Based on the information provided, the answer is ""University of Chicago."" This can be inferred because the passage mentions that the person was a German","University of Chicago. To answer the question ""An American who is a German literature translator and did a thesis on an Austrian prodigy born in 187",0.0,0.0,0.0,0.16,0.1538,0.1667
10,8,An American who is a German literature translator and did a thesis on an Austrian prodigy born in 1874 taught at which university?,University of Vienna,202,9,9,9,"University of Vienna. To answer this question, we need to identify the key information from the given context:

1. The passage mentions that ""Robert Menasse and",University of Vienna.,"University of Chicago. To answer the question ""An American who is a German literature translator and did a thesis on an Austrian prodigy born in 187",0.0,1.0,0.0,0.2308,1.0,0.1667
